"","...1","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"18465",18465,34978,"Pltano","04/04/2011 10:11","Medio (4 - 8 mts)",144,"Grande",-68.8556696237,-32.880710859,6,"Residencial Norte",2694682.37982,0
"18466",18466,34979,"Morera","04/04/2011 10:09","Alto (> 8 mts)",125,"Grande",-68.8555953838,-32.8807298838,6,"Residencial Norte",2694682.37982,0
"18467",18467,34980,"Pltano","04/04/2011 10:07","Medio (4 - 8 mts)",137,"Grande",-68.8555309826,-32.8807403602,6,"Residencial Norte",2694682.37982,0
"18468",18468,34987,"Fresno europeo","31/03/2011 13:02","Alto (> 8 mts)",83,"Grande",-68.8553035833,-32.8803837103,6,"Residencial Norte",2694682.37982,0
"18469",18469,34990,"Paraiso","31/03/2011 12:53","Medio (4 - 8 mts)",90,"Grande",-68.8552556999,-32.8801923156,6,"Residencial Norte",2694682.37982,1
"18470",18470,34996,"Fresno europeo","31/03/2011 10:44","Alto (> 8 mts)",87,"Grande",-68.8551231462,-32.8796799896,6,"Residencial Norte",2694682.37982,0
"18471",18471,34997,"Fresno europeo","31/03/2011 10:39","Bajo (2 - 4 mts)",65,"Grande",-68.8552029876,-32.879615859,6,"Residencial Norte",2694682.37982,0
"18472",18472,34998,"Fresno europeo","31/03/2011 10:37","Medio (4 - 8 mts)",55,"Mediano",-68.8552644397,-32.879604732,6,"Residencial Norte",2694682.37982,0
"18473",18473,35005,"Paraiso","31/03/2011 10:11","Alto (> 8 mts)",160,"Grande",-68.8558594263,-32.8794899626,6,"Residencial Norte",2694682.37982,0
"18474",18474,35006,"Fresno americano","31/03/2011 10:09","Medio (4 - 8 mts)",40,"Mediano",-68.8559058248,-32.8794769415,6,"Residencial Norte",2694682.37982,0
"18475",18475,35007,"Morera","31/03/2011 10:07","Alto (> 8 mts)",175,"Grande",-68.8560148558,-32.8794561577,6,"Residencial Norte",2694682.37982,0
"18476",18476,35008,"Olmo bola","31/03/2011 10:06","Alto (> 8 mts)",93,"Grande",-68.8560558281,-32.879450215,6,"Residencial Norte",2694682.37982,0
"18477",18477,35010,"Morera","31/03/2011 10:02","Alto (> 8 mts)",113,"Grande",-68.8561451636,-32.8795670942,6,"Residencial Norte",2694682.37982,1
"18478",18478,35012,"Pltano","31/03/2011 09:52","Alto (> 8 mts)",170,"Grande",-68.8562026423,-32.8797665463,6,"Residencial Norte",2694682.37982,0
"18479",18479,35013,"Jacarand","31/03/2011 09:48","Medio (4 - 8 mts)",24,"Mediano",-68.8562247987,-32.8798764774,6,"Residencial Norte",2694682.37982,0
"18480",18480,35014,"Morera","31/03/2011 09:47","Alto (> 8 mts)",180,"Grande",-68.8562413756,-32.8799263601,6,"Residencial Norte",2694682.37982,0
"18481",18481,35015,"Morera","31/03/2011 09:43","Alto (> 8 mts)",112,"Grande",-68.8562645806,-32.8800149556,7,"Residencial Parque",1786336.08966,0
"18482",18482,35016,"Morera","31/03/2011 09:41","Alto (> 8 mts)",132,"Grande",-68.8562849429,-32.8800864715,7,"Residencial Parque",1786336.08966,1
"18483",18483,35017,"Morera","31/03/2011 09:40","Alto (> 8 mts)",120,"Grande",-68.8562998981,-32.8801560092,7,"Residencial Parque",1786336.08966,0
"18484",18484,35018,"Morera","31/03/2011 09:37","Alto (> 8 mts)",106,"Grande",-68.8563223124,-32.8802387202,7,"Residencial Parque",1786336.08966,1
"18485",18485,35019,"Pltano","31/03/2011 09:33","Alto (> 8 mts)",143,"Grande",-68.8563486725,-32.8803263951,7,"Residencial Parque",1786336.08966,0
"18486",18486,35021,"Paraiso","31/03/2011 09:23","Alto (> 8 mts)",116,"Grande",-68.8563964962,-32.8805271407,7,"Residencial Parque",1786336.08966,0
"18487",18487,35022,"Pltano","23/03/2011 10:14","Alto (> 8 mts)",198,"Grande",-68.8552066744,-32.8807856604,6,"Residencial Norte",2694682.37982,0
"18488",18488,35024,"Aguaribay","23/03/2011 10:09","Alto (> 8 mts)",300,"Grande",-68.8550713025,-32.8808075879,6,"Residencial Norte",2694682.37982,0
"18489",18489,35026,"Morera","23/03/2011 09:57","Medio (4 - 8 mts)",71,"Grande",-68.8549663333,-32.880831178,6,"Residencial Norte",2694682.37982,1
"18490",18490,35028,"Pltano","23/03/2011 09:53","Alto (> 8 mts)",140,"Grande",-68.8548087539,-32.8808579441,6,"Residencial Norte",2694682.37982,0
"18491",18491,35031,"Fresno europeo","23/03/2011 09:47","Alto (> 8 mts)",125,"Grande",-68.8545504179,-32.8809067429,6,"Residencial Norte",2694682.37982,0
"18492",18492,35032,"Fresno europeo","23/03/2011 09:40","Muy bajo (1 - 2 mts)",3,"Chico",-68.8543456847,-32.8809437599,6,"Residencial Norte",2694682.37982,0
"18493",18493,35034,"Fresno europeo","23/03/2011 09:36","Alto (> 8 mts)",118,"Grande",-68.8541642708,-32.8809833204,6,"Residencial Norte",2694682.37982,0
"18494",18494,35038,"Jacarand","22/03/2011 13:41","Medio (4 - 8 mts)",42,"Mediano",-68.8538646283,-32.8809659702,6,"Residencial Norte",2694682.37982,0
"18495",18495,35040,"Fresno europeo","22/03/2011 13:35","Alto (> 8 mts)",93,"Grande",-68.8538299209,-32.8808596155,6,"Residencial Norte",2694682.37982,0
"18496",18496,35041,"Paraiso","22/03/2011 13:33","Medio (4 - 8 mts)",76,"Grande",-68.8538160305,-32.880813062,6,"Residencial Norte",2694682.37982,0
"18497",18497,35044,"Fresno europeo","22/03/2011 13:27","Alto (> 8 mts)",90,"Grande",-68.8537662464,-32.8806623489,6,"Residencial Norte",2694682.37982,0
"18498",18498,35046,"Morera","22/03/2011 13:22","Alto (> 8 mts)",100,"Grande",-68.8537299406,-32.8805196018,6,"Residencial Norte",2694682.37982,1
"18499",18499,35047,"Morera","22/03/2011 13:21","Alto (> 8 mts)",115,"Grande",-68.8537224179,-32.8804796516,6,"Residencial Norte",2694682.37982,1
"18500",18500,35048,"Morera","22/03/2011 13:12","Alto (> 8 mts)",150,"Grande",-68.8536693485,-32.8802565639,6,"Residencial Norte",2694682.37982,1
"18501",18501,35050,"Fresno americano","22/03/2011 13:07","Alto (> 8 mts)",60,"Mediano",-68.853644067,-32.8801643812,6,"Residencial Norte",2694682.37982,0
"18502",18502,35051,"Perenne","22/03/2011 13:06","Alto (> 8 mts)",98,"Grande",-68.85362561,-32.880081788,6,"Residencial Norte",2694682.37982,0
"18503",18503,35052,"Morera","22/03/2011 13:04","Alto (> 8 mts)",175,"Grande",-68.8536056207,-32.8800199752,6,"Residencial Norte",2694682.37982,0
"18504",18504,35053,"Perenne","22/03/2011 13:01","Bajo (2 - 4 mts)",20,"Chico",-68.8536546322,-32.8799167463,6,"Residencial Norte",2694682.37982,0
"18505",18505,35054,"Morera","22/03/2011 12:58","Alto (> 8 mts)",160,"Grande",-68.8537088273,-32.8799065304,6,"Residencial Norte",2694682.37982,1
"18506",18506,35055,"Fresno europeo","22/03/2011 12:56","Muy bajo (1 - 2 mts)",8,"Chico",-68.8537652455,-32.8798961548,6,"Residencial Norte",2694682.37982,0
"18507",18507,35056,"Fresno europeo","22/03/2011 12:55","Medio (4 - 8 mts)",51,"Mediano",-68.8538385396,-32.879878294,6,"Residencial Norte",2694682.37982,0
"18508",18508,35057,"Morera","22/03/2011 12:53","Alto (> 8 mts)",160,"Grande",-68.8539351707,-32.8798586391,6,"Residencial Norte",2694682.37982,0
"18509",18509,35059,"Fresno europeo","22/03/2011 12:49","Medio (4 - 8 mts)",57,"Mediano",-68.8541276372,-32.8798196698,6,"Residencial Norte",2694682.37982,0
"18510",18510,35060,"Morera","22/03/2011 12:48","Alto (> 8 mts)",170,"Grande",-68.8542210363,-32.8798035022,6,"Residencial Norte",2694682.37982,0
"18511",18511,35062,"Morera","22/03/2011 10:46","Alto (> 8 mts)",106,"Grande",-68.8543662359,-32.8797750363,6,"Residencial Norte",2694682.37982,0
"18512",18512,35064,"Perenne","22/03/2011 10:25","Medio (4 - 8 mts)",62,"Grande",-68.8544622053,-32.8797560475,6,"Residencial Norte",2694682.37982,1
"18513",18513,35066,"Fresno europeo","22/03/2011 10:09","Alto (> 8 mts)",105,"Grande",-68.8548198934,-32.8796845179,6,"Residencial Norte",2694682.37982,0
"18514",18514,35068,"Fresno europeo","22/03/2011 10:06","Alto (> 8 mts)",120,"Grande",-68.8549780021,-32.879708708,6,"Residencial Norte",2694682.37982,0
"18515",18515,35069,"Morera","22/03/2011 10:03","Alto (> 8 mts)",135,"Grande",-68.854989242,-32.8797439448,6,"Residencial Norte",2694682.37982,0
"18516",18516,35070,"Fresno europeo","22/03/2011 10:01","Muy bajo (1 - 2 mts)",12,"Chico",-68.8550004679,-32.8797897657,6,"Residencial Norte",2694682.37982,0
"18517",18517,35074,"Fresno europeo","22/03/2011 09:48","Alto (> 8 mts)",100,"Grande",-68.8550908071,-32.8801304489,6,"Residencial Norte",2694682.37982,0
"18518",18518,35076,"Fresno europeo","22/03/2011 09:41","Medio (4 - 8 mts)",47,"Mediano",-68.8550053527,-32.88030618,6,"Residencial Norte",2694682.37982,0
"18519",18519,35079,"Fresno europeo","22/03/2011 09:34","Alto (> 8 mts)",63,"Grande",-68.8547506166,-32.8803588138,6,"Residencial Norte",2694682.37982,1
"18520",18520,35080,"Fresno europeo","22/03/2011 09:32","Alto (> 8 mts)",64,"Grande",-68.8546498195,-32.8803752879,6,"Residencial Norte",2694682.37982,0
"18521",18521,35082,"Fresno europeo","21/03/2011 12:31","Alto (> 8 mts)",82,"Grande",-68.8545249827,-32.8804546721,6,"Residencial Norte",2694682.37982,0
"18522",18522,35085,"Fresno europeo","21/03/2011 12:21","Alto (> 8 mts)",65,"Grande",-68.8547291439,-32.8804203826,6,"Residencial Norte",2694682.37982,0
"18523",18523,35086,"Fresno europeo","21/03/2011 12:17","Medio (4 - 8 mts)",44,"Mediano",-68.8547844104,-32.8804086265,6,"Residencial Norte",2694682.37982,0
"18524",18524,35087,"Fresno europeo","21/03/2011 12:16","Alto (> 8 mts)",55,"Mediano",-68.8548359339,-32.8803985874,6,"Residencial Norte",2694682.37982,0
"18525",18525,35090,"Fresno europeo","21/03/2011 12:10","Medio (4 - 8 mts)",40,"Mediano",-68.8549964923,-32.8803662225,6,"Residencial Norte",2694682.37982,0
"18526",18526,35095,"Morera","21/03/2011 11:49","Medio (4 - 8 mts)",60,"Mediano",-68.855226309,-32.8806549403,6,"Residencial Norte",2694682.37982,0
"18527",18527,35096,"Fresno europeo","21/03/2011 11:48","Alto (> 8 mts)",122,"Grande",-68.8552471938,-32.8807241235,6,"Residencial Norte",2694682.37982,0
"18528",18528,35100,"Morera","29/03/2011 09:21","Alto (> 8 mts)",120,"Grande",-68.8532901859,-32.8811406535,6,"Residencial Norte",2694682.37982,1
"18529",18529,35102,"Pltano","29/03/2011 09:14","Alto (> 8 mts)",160,"Grande",-68.8529317252,-32.8812189206,1,"Parque Central",1655357.93265,0
"18530",18530,35103,"Morera","28/03/2011 12:37","Alto (> 8 mts)",140,"Grande",-68.8527662767,-32.8812440978,1,"Parque Central",1655357.93265,1
"18531",18531,35106,"Pltano","28/03/2011 12:27","Alto (> 8 mts)",150,"Grande",-68.8524153855,-32.8813176961,1,"Parque Central",1655357.93265,0
"18532",18532,35107,"Fresno europeo","28/03/2011 12:26","Alto (> 8 mts)",80,"Grande",-68.8523353616,-32.881333172,1,"Parque Central",1655357.93265,0
"18533",18533,35108,"Morera","28/03/2011 12:25","Alto (> 8 mts)",140,"Grande",-68.8522030143,-32.8813507015,1,"Parque Central",1655357.93265,0
"18534",18534,35109,"Fresno europeo","28/03/2011 12:23","Alto (> 8 mts)",99,"Grande",-68.8521278181,-32.8813212734,1,"Parque Central",1655357.93265,0
"18535",18535,35110,"Fresno europeo","28/03/2011 12:21","Bajo (2 - 4 mts)",30,"Mediano",-68.8521055778,-32.8812647109,1,"Parque Central",1655357.93265,0
"18536",18536,35111,"Fresno europeo","28/03/2011 12:19","Alto (> 8 mts)",127,"Grande",-68.8520938398,-32.8811902172,1,"Parque Central",1655357.93265,0
"18537",18537,35112,"Morera","28/03/2011 12:17","Medio (4 - 8 mts)",60,"Mediano",-68.8520769377,-32.8811366367,1,"Parque Central",1655357.93265,0
"18538",18538,35113,"Morera","28/03/2011 12:15","Alto (> 8 mts)",170,"Grande",-68.8520479299,-32.8810369653,1,"Parque Central",1655357.93265,0
"18539",18539,35114,"Fresno americano","28/03/2011 12:13","Muy bajo (1 - 2 mts)",10,"Chico",-68.8520285019,-32.880960118,1,"Parque Central",1655357.93265,0
"18540",18540,35115,"Paraiso","28/03/2011 12:12","Medio (4 - 8 mts)",120,"Grande",-68.8520132211,-32.8808955388,1,"Parque Central",1655357.93265,0
"18541",18541,35117,"Morera","28/03/2011 12:08","Alto (> 8 mts)",111,"Grande",-68.8519710279,-32.8807565379,1,"Parque Central",1655357.93265,0
"18542",18542,35119,"Morera","28/03/2011 10:49","Alto (> 8 mts)",154,"Grande",-68.8519348574,-32.8805945511,1,"Parque Central",1655357.93265,0
"18543",18543,35123,"Fresno europeo","28/03/2011 10:33","Alto (> 8 mts)",130,"Grande",-68.8518511768,-32.8802782282,1,"Parque Central",1655357.93265,0
"18544",18544,35124,"Fresno americano","28/03/2011 10:32","Medio (4 - 8 mts)",120,"Grande",-68.8519068146,-32.8802360949,6,"Residencial Norte",2694682.37982,0
"18545",18545,35125,"Fresno americano","28/03/2011 10:30","Alto (> 8 mts)",160,"Grande",-68.852140141,-32.8801991625,6,"Residencial Norte",2694682.37982,0
"18546",18546,35126,"Morera","28/03/2011 10:28","Alto (> 8 mts)",160,"Grande",-68.8522332335,-32.8801789186,6,"Residencial Norte",2694682.37982,1
"18547",18547,35132,"Fresno americano","28/03/2011 10:08","Alto (> 8 mts)",104,"Grande",-68.8530152074,-32.8800319966,6,"Residencial Norte",2694682.37982,0
"18548",18548,35136,"Fresno americano","28/03/2011 09:53","Medio (4 - 8 mts)",80,"Grande",-68.8533700016,-32.8799670547,6,"Residencial Norte",2694682.37982,0
"18549",18549,35138,"Fresno europeo","23/03/2011 13:22","Alto (> 8 mts)",62,"Grande",-68.8534856815,-32.8801100041,6,"Residencial Norte",2694682.37982,0
"18550",18550,35140,"Olmo comun","23/03/2011 13:18","Alto (> 8 mts)",150,"Grande",-68.8535276753,-32.8802759882,6,"Residencial Norte",2694682.37982,0
"18551",18551,35142,"Morera","23/03/2011 13:14","Alto (> 8 mts)",180,"Grande",-68.8535570547,-32.8803759969,6,"Residencial Norte",2694682.37982,0
"18552",18552,35145,"Morera","23/03/2011 13:08","Alto (> 8 mts)",154,"Grande",-68.8536291652,-32.8806467903,6,"Residencial Norte",2694682.37982,0
"18553",18553,35146,"Morera","23/03/2011 13:06","Alto (> 8 mts)",80,"Grande",-68.8536450086,-32.8807065984,6,"Residencial Norte",2694682.37982,0
"18554",18554,35148,"Fresno europeo","23/03/2011 13:03","Alto (> 8 mts)",88,"Grande",-68.8537073132,-32.8809544285,6,"Residencial Norte",2694682.37982,1
"18555",18555,35152,"Morera","30/03/2011 10:42","Alto (> 8 mts)",180,"Grande",-68.8515336351,-32.8823661274,1,"Parque Central",1655357.93265,0
"18556",18556,35153,"Ailanthus","30/03/2011 10:40","Alto (> 8 mts)",55,"Mediano",-68.8515303057,-32.8823318835,1,"Parque Central",1655357.93265,0
"18557",18557,35156,"Fresno americano","30/03/2011 10:34","Alto (> 8 mts)",118,"Grande",-68.8515069551,-32.8822138449,1,"Parque Central",1655357.93265,0
"18558",18558,35158,"Paraiso","30/03/2011 10:30","Alto (> 8 mts)",134,"Grande",-68.8514718508,-32.8820534822,1,"Parque Central",1655357.93265,0
"18559",18559,35159,"Morera","30/03/2011 10:28","Alto (> 8 mts)",174,"Grande",-68.8514646237,-32.8819656488,1,"Parque Central",1655357.93265,0
"18560",18560,35160,"Fresno americano","30/03/2011 10:16","Alto (> 8 mts)",110,"Grande",-68.8514521452,-32.8818869162,1,"Parque Central",1655357.93265,0
"18561",18561,35161,"Fresno europeo","30/03/2011 10:14","Alto (> 8 mts)",123,"Grande",-68.8514362798,-32.8818110045,1,"Parque Central",1655357.93265,0
"18562",18562,35162,"Fresno europeo","30/03/2011 10:12","Alto (> 8 mts)",80,"Grande",-68.8514270985,-32.8817652922,1,"Parque Central",1655357.93265,0
"18563",18563,35164,"Fresno americano","30/03/2011 10:07","Medio (4 - 8 mts)",98,"Grande",-68.851538508,-32.8816989292,1,"Parque Central",1655357.93265,0
"18564",18564,35165,"Pltano","30/03/2011 10:05","Alto (> 8 mts)",174,"Grande",-68.8515848093,-32.8816907427,1,"Parque Central",1655357.93265,0
"18565",18565,35167,"Jacarand","30/03/2011 10:01","Medio (4 - 8 mts)",31,"Mediano",-68.851789842,-32.8816494664,1,"Parque Central",1655357.93265,0
"18566",18566,35170,"Fresno europeo","30/03/2011 09:47","Alto (> 8 mts)",90,"Grande",-68.8520528218,-32.8816301948,1,"Parque Central",1655357.93265,0
"18567",18567,35173,"Fresno europeo","29/03/2011 12:51","Alto (> 8 mts)",112,"Grande",-68.852109873,-32.8818313398,1,"Parque Central",1655357.93265,0
"18568",18568,35176,"Fresno europeo","29/03/2011 12:46","Alto (> 8 mts)",80,"Grande",-68.8521724556,-32.8820480906,1,"Parque Central",1655357.93265,0
"18569",18569,35177,"Fresno europeo","29/03/2011 12:45","Alto (> 8 mts)",85,"Grande",-68.8521823958,-32.882111311,1,"Parque Central",1655357.93265,0
"18570",18570,35182,"Morera","29/03/2011 10:50","Alto (> 8 mts)",85,"Grande",-68.8522661708,-32.8824369211,1,"Parque Central",1655357.93265,0
"18571",18571,35187,"Fresno americano","29/03/2011 10:40","Alto (> 8 mts)",108,"Grande",-68.8520099863,-32.8825847663,1,"Parque Central",1655357.93265,0
"18572",18572,35188,"Fresno americano","29/03/2011 10:38","Alto (> 8 mts)",112,"Grande",-68.8518916517,-32.8825596665,1,"Parque Central",1655357.93265,0
"18573",18573,35189,"Fresno europeo","29/03/2011 10:36","Alto (> 8 mts)",130,"Grande",-68.8518015386,-32.8826143114,1,"Parque Central",1655357.93265,0
"18574",18574,35190,"Fresno americano","29/03/2011 10:34","Alto (> 8 mts)",100,"Grande",-68.8517440928,-32.882627785,1,"Parque Central",1655357.93265,0
"18575",18575,35191,"Fresno americano","29/03/2011 10:32","Alto (> 8 mts)",120,"Grande",-68.8516618627,-32.8826504561,1,"Parque Central",1655357.93265,0
"18576",18576,35192,"Fresno europeo","23/03/2011 12:44","Medio (4 - 8 mts)",85,"Grande",-68.8528722377,-32.8824112159,1,"Parque Central",1655357.93265,0
"18577",18577,35194,"Olmo comun","23/03/2011 12:39","Alto (> 8 mts)",125,"Grande",-68.8526681754,-32.8824471336,1,"Parque Central",1655357.93265,0
"18578",18578,35195,"Morera","23/03/2011 12:37","Alto (> 8 mts)",112,"Grande",-68.8525496985,-32.882474996,1,"Parque Central",1655357.93265,0
"18579",18579,35196,"Fresno europeo","23/03/2011 12:34","Medio (4 - 8 mts)",84,"Grande",-68.8524388037,-32.8824724712,1,"Parque Central",1655357.93265,0
"18580",18580,35197,"Morera","29/03/2011 10:27","Alto (> 8 mts)",86,"Grande",-68.8524194396,-32.8824211421,1,"Parque Central",1655357.93265,0
"18581",18581,35199,"Fresno europeo","23/03/2011 12:26","Medio (4 - 8 mts)",70,"Grande",-68.8523716828,-32.8822853809,1,"Parque Central",1655357.93265,0
"18582",18582,35200,"Morera","23/03/2011 10:55","Alto (> 8 mts)",117,"Grande",-68.8523636658,-32.882222253,1,"Parque Central",1655357.93265,0
"18583",18583,35203,"Fresno europeo","23/03/2011 10:34","Medio (4 - 8 mts)",83,"Grande",-68.8523158952,-32.8820163852,1,"Parque Central",1655357.93265,0
"18584",18584,35204,"Fresno europeo","23/03/2011 10:16","Alto (> 8 mts)",78,"Grande",-68.8522940859,-32.8819716806,1,"Parque Central",1655357.93265,0
"18585",18585,35205,"Fresno europeo","23/03/2011 10:13","Medio (4 - 8 mts)",100,"Grande",-68.8522766778,-32.8819008771,1,"Parque Central",1655357.93265,0
"18586",18586,35206,"Perenne","23/03/2011 10:10","Muy bajo (1 - 2 mts)",80,"Grande",-68.8522619306,-32.8818364788,1,"Parque Central",1655357.93265,0
"18587",18587,35208,"Fresno europeo","23/03/2011 10:05","Medio (4 - 8 mts)",70,"Grande",-68.8522235604,-32.881687096,1,"Parque Central",1655357.93265,0
"18588",18588,35211,"Fresno europeo","23/03/2011 09:53","Alto (> 8 mts)",125,"Grande",-68.8524903529,-32.881513065,1,"Parque Central",1655357.93265,0
"18589",18589,35212,"Fresno europeo","23/03/2011 09:50","Alto (> 8 mts)",130,"Grande",-68.8525714888,-32.8814966597,1,"Parque Central",1655357.93265,0
"18590",18590,35213,"Morera","23/03/2011 09:47","Alto (> 8 mts)",125,"Grande",-68.8526693483,-32.8814740145,1,"Parque Central",1655357.93265,1
"18591",18591,35214,"Morera","23/03/2011 09:44","Alto (> 8 mts)",167,"Grande",-68.8527623302,-32.8814567574,1,"Parque Central",1655357.93265,0
"18592",18592,35215,"Morera","23/03/2011 09:41","Alto (> 8 mts)",150,"Grande",-68.8528242985,-32.88144269,1,"Parque Central",1655357.93265,1
"18593",18593,35216,"Pltano","23/03/2011 09:39","Alto (> 8 mts)",145,"Grande",-68.8528969325,-32.8814281337,1,"Parque Central",1655357.93265,1
"18594",18594,35217,"Pltano","23/03/2011 09:36","Alto (> 8 mts)",160,"Grande",-68.8529816331,-32.8814130723,1,"Parque Central",1655357.93265,0
"18595",18595,35219,"Morera","22/03/2011 13:44","Alto (> 8 mts)",70,"Grande",-68.8531455405,-32.8813835603,6,"Residencial Norte",2694682.37982,0
"18596",18596,35220,"Morera","22/03/2011 13:41","Alto (> 8 mts)",150,"Grande",-68.85322655,-32.8813691454,6,"Residencial Norte",2694682.37982,1
"18597",18597,35221,"Morera","22/03/2011 13:36","Alto (> 8 mts)",150,"Grande",-68.8533518097,-32.881346612,6,"Residencial Norte",2694682.37982,1
