"id","especie","altura","circ_tronco_cm","diametro_tronco","seccion","nombre_seccion","inclinacion_peligrosa"
41242,"Fresno europeo","Alto (> 8 mts)",133,"Grande",1,"Parque Central",1
41256,"Morera","Alto (> 8 mts)",140,"Grande",1,"Parque Central",1
41280,"Morera","Alto (> 8 mts)",180,"Grande",1,"Parque Central",1
41303,"Morera","Alto (> 8 mts)",128,"Grande",1,"Parque Central",1
41305,"Morera","Alto (> 8 mts)",123,"Grande",1,"Parque Central",1
41316,"Morera","Alto (> 8 mts)",190,"Grande",1,"Parque Central",1
41318,"Morera","Alto (> 8 mts)",170,"Grande",1,"Parque Central",1
41333,"Pltano","Alto (> 8 mts)",165,"Grande",1,"Parque Central",1
41336,"Pltano","Alto (> 8 mts)",140,"Grande",1,"Parque Central",1
41362,"Fresno americano","Medio (4 - 8 mts)",71,"Grande",1,"Parque Central",1
41375,"Morera","Alto (> 8 mts)",176,"Grande",1,"Parque Central",1
41385,"Morera","Alto (> 8 mts)",156,"Grande",1,"Parque Central",1
41393,"Morera","Medio (4 - 8 mts)",32,"Mediano",1,"Parque Central",1
41411,"Morera","Alto (> 8 mts)",86,"Grande",1,"Parque Central",1
41427,"Fresno europeo","Medio (4 - 8 mts)",70,"Grande",1,"Parque Central",1
41430,"Morera","Alto (> 8 mts)",165,"Grande",1,"Parque Central",1
41435,"Morera","Alto (> 8 mts)",130,"Grande",1,"Parque Central",1
41436,"Morera","Alto (> 8 mts)",128,"Grande",1,"Parque Central",1
41456,"Morera","Alto (> 8 mts)",140,"Grande",1,"Parque Central",1
41464,"Paraiso","Medio (4 - 8 mts)",56,"Mediano",1,"Parque Central",1
41470,"Morera","Medio (4 - 8 mts)",94,"Grande",1,"Parque Central",1
41488,"Morera","Medio (4 - 8 mts)",140,"Grande",1,"Parque Central",1
41489,"Morera","Medio (4 - 8 mts)",180,"Grande",1,"Parque Central",1
41494,"Morera","Medio (4 - 8 mts)",160,"Grande",1,"Parque Central",1
41548,"Morera","Alto (> 8 mts)",140,"Grande",1,"Parque Central",1
41595,"Pltano","Alto (> 8 mts)",184,"Grande",1,"Parque Central",1
41604,"Pltano","Alto (> 8 mts)",178,"Grande",1,"Parque Central",1
41631,"Morera","Alto (> 8 mts)",132,"Grande",1,"Parque Central",1
41777,"Morera","Medio (4 - 8 mts)",150,"Grande",1,"Parque Central",1
41784,"Morera","Medio (4 - 8 mts)",100,"Grande",1,"Parque Central",1
41788,"Morera","Alto (> 8 mts)",160,"Grande",1,"Parque Central",1
41793,"Morera","Alto (> 8 mts)",160,"Grande",1,"Parque Central",1
41796,"Morera","Alto (> 8 mts)",190,"Grande",1,"Parque Central",1
41814,"Paraiso","Medio (4 - 8 mts)",80,"Grande",1,"Parque Central",1
41824,"Morera","Medio (4 - 8 mts)",120,"Grande",1,"Parque Central",1
41880,"Morera","Alto (> 8 mts)",140,"Grande",1,"Parque Central",1
41920,"Morera","Alto (> 8 mts)",156,"Grande",1,"Parque Central",1
41961,"Morera","Medio (4 - 8 mts)",66,"Grande",1,"Parque Central",1
41962,"Morera","Alto (> 8 mts)",84,"Grande",1,"Parque Central",1
41965,"Morera","Medio (4 - 8 mts)",89,"Grande",1,"Parque Central",1
41988,"Pltano","Alto (> 8 mts)",240,"Grande",1,"Parque Central",1
42015,"Fresno americano","Alto (> 8 mts)",80,"Grande",1,"Parque Central",1
42037,"Morera","Alto (> 8 mts)",145,"Grande",1,"Parque Central",1
42077,"Morera","Alto (> 8 mts)",180,"Grande",1,"Parque Central",1
42084,"Morera","Alto (> 8 mts)",120,"Grande",1,"Parque Central",1
42087,"Morera","Alto (> 8 mts)",100,"Grande",1,"Parque Central",1
42106,"Caducifolio","Muy bajo (1 - 2 mts)",12,"Chico",1,"Parque Central",1
42202,"Morera","Medio (4 - 8 mts)",150,"Grande",4,"Cuarta Oeste",1
42210,"Morera","Alto (> 8 mts)",118,"Grande",1,"Parque Central",1
42211,"Morera","Alto (> 8 mts)",155,"Grande",1,"Parque Central",1
42303,"Morera","Alto (> 8 mts)",85,"Grande",4,"Cuarta Oeste",1
42305,"Morera","Alto (> 8 mts)",120,"Grande",4,"Cuarta Oeste",1
42347,"Morera","Alto (> 8 mts)",123,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42351,"Morera","Alto (> 8 mts)",128,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42364,"Morera","Alto (> 8 mts)",185,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42378,"Morera","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42399,"Morera","Alto (> 8 mts)",178,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42407,"Jacarand","Alto (> 8 mts)",110,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42413,"Morera","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42416,"Morera","Alto (> 8 mts)",180,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42419,"Fresno europeo","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42429,"Morera","Alto (> 8 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42440,"Morera","Alto (> 8 mts)",138,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42441,"Morera","Alto (> 8 mts)",135,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42462,"Morera","Alto (> 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42467,"Morera","Alto (> 8 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42473,"Morera","Alto (> 8 mts)",142,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42474,"Perenne","Medio (4 - 8 mts)",70,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42485,"Morera","Alto (> 8 mts)",185,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42487,"Morera","Medio (4 - 8 mts)",122,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42489,"Morera","Alto (> 8 mts)",230,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42490,"Morera","Alto (> 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42495,"Morera","Alto (> 8 mts)",180,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42502,"Morera","Alto (> 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42518,"Morera","Alto (> 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42534,"Morera","Alto (> 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42541,"Morera","Bajo (2 - 4 mts)",14,"Chico",4,"Cuarta Este 햨rea Fundacional",1
42546,"Morera","Alto (> 8 mts)",170,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42557,"Morera","Alto (> 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42567,"Morera","Medio (4 - 8 mts)",100,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42585,"Morera","Alto (> 8 mts)",138,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42590,"Morera","Alto (> 8 mts)",137,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42593,"Morera","Alto (> 8 mts)",170,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42595,"Morera","Alto (> 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42616,"Morera","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42619,"Morera","Alto (> 8 mts)",118,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42620,"Morera","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42624,"Fresno europeo","Alto (> 8 mts)",136,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42626,"Morera","Alto (> 8 mts)",195,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42627,"Fresno europeo","Medio (4 - 8 mts)",60,"Mediano",4,"Cuarta Este 햨rea Fundacional",1
42628,"Morera","Alto (> 8 mts)",200,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42629,"Fresno europeo","Alto (> 8 mts)",117,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42631,"Fresno europeo","Alto (> 8 mts)",133,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42637,"Fresno europeo","Alto (> 8 mts)",82,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42650,"Morera","Alto (> 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42669,"Morera","Alto (> 8 mts)",209,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42671,"Morera","Medio (4 - 8 mts)",110,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42692,"Morera","Alto (> 8 mts)",170,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42696,"Morera","Alto (> 8 mts)",128,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42699,"Morera","Alto (> 8 mts)",117,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42706,"Fresno europeo","Alto (> 8 mts)",110,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42712,"Fresno europeo","Alto (> 8 mts)",110,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42714,"Fresno europeo","Alto (> 8 mts)",140,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42724,"Morera","Medio (4 - 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42728,"Pltano","Medio (4 - 8 mts)",250,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42764,"Morera","Medio (4 - 8 mts)",140,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42783,"Olmo comun","Alto (> 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42785,"Fresno europeo","Alto (> 8 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42795,"Morera","Medio (4 - 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42820,"Morera","Alto (> 8 mts)",70,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42837,"Morera","Alto (> 8 mts)",164,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42853,"Morera","Alto (> 8 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42871,"Fresno europeo","Medio (4 - 8 mts)",63,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42872,"Acacia SP","Alto (> 8 mts)",110,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42876,"Acacia SP","Alto (> 8 mts)",170,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42877,"Morera","Alto (> 8 mts)",135,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42883,"Morera","Alto (> 8 mts)",145,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42887,"Morera","Alto (> 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42888,"Morera","Alto (> 8 mts)",115,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42889,"Morera","Alto (> 8 mts)",125,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42916,"Morera","Medio (4 - 8 mts)",140,"Grande",4,"Cuarta Este 햨rea Fundacional",1
42974,"Pltano","Alto (> 8 mts)",170,"Grande",1,"Parque Central",1
42975,"Morera","Bajo (2 - 4 mts)",82,"Grande",1,"Parque Central",1
42980,"Pltano","Alto (> 8 mts)",152,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43010,"Morera","Medio (4 - 8 mts)",90,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43014,"Fresno europeo","Alto (> 8 mts)",122,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43024,"Morera","Medio (4 - 8 mts)",126,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43030,"Morera","Medio (4 - 8 mts)",120,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43057,"Acacia SP","Alto (> 8 mts)",236,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43058,"Acacia SP","Alto (> 8 mts)",230,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43071,"Morera","Medio (4 - 8 mts)",178,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43104,"Morera","Alto (> 8 mts)",236,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43120,"Morera","Medio (4 - 8 mts)",130,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43126,"Morera","Medio (4 - 8 mts)",190,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43128,"Morera","Medio (4 - 8 mts)",100,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43164,"Morera","Alto (> 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43178,"Morera","Alto (> 8 mts)",85,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43201,"Morera","Alto (> 8 mts)",200,"Grande",3,"Parque O'Higgins",1
43213,"Pltano","Alto (> 8 mts)",158,"Grande",1,"Parque Central",1
43214,"Pltano","Alto (> 8 mts)",190,"Grande",1,"Parque Central",1
43216,"Morera","Alto (> 8 mts)",133,"Grande",1,"Parque Central",1
43218,"Morera","Alto (> 8 mts)",150,"Grande",1,"Parque Central",1
43220,"Morera","Alto (> 8 mts)",140,"Grande",1,"Parque Central",1
43221,"Fresno europeo","Alto (> 8 mts)",180,"Grande",1,"Parque Central",1
43222,"Morera","Medio (4 - 8 mts)",95,"Grande",1,"Parque Central",1
43233,"Morera","Alto (> 8 mts)",120,"Grande",1,"Parque Central",1
43236,"Morera","Alto (> 8 mts)",105,"Grande",1,"Parque Central",1
43240,"Morera","Alto (> 8 mts)",118,"Grande",1,"Parque Central",1
43253,"Morera","Alto (> 8 mts)",170,"Grande",1,"Parque Central",1
43259,"Morera","Medio (4 - 8 mts)",160,"Grande",1,"Parque Central",1
43276,"Pltano","Medio (4 - 8 mts)",100,"Grande",3,"Parque O'Higgins",1
43280,"Pltano","Alto (> 8 mts)",170,"Grande",1,"Parque Central",1
43287,"Morera","Alto (> 8 mts)",140,"Grande",3,"Parque O'Higgins",1
43288,"Fresno europeo","Alto (> 8 mts)",85,"Grande",3,"Parque O'Higgins",1
43296,"Morera","Alto (> 8 mts)",80,"Grande",1,"Parque Central",1
43328,"Fresno americano","Alto (> 8 mts)",80,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43329,"Morera","Alto (> 8 mts)",158,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43331,"Acacia SP","Medio (4 - 8 mts)",101,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43343,"Acacia SP","Alto (> 8 mts)",170,"Grande",3,"Parque O'Higgins",1
43350,"Morera","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
43352,"Pltano","Alto (> 8 mts)",240,"Grande",3,"Parque O'Higgins",1
43359,"Pltano","Alto (> 8 mts)",170,"Grande",3,"Parque O'Higgins",1
43362,"Pltano","Alto (> 8 mts)",180,"Grande",1,"Parque Central",1
43377,"Morera","Medio (4 - 8 mts)",130,"Grande",3,"Parque O'Higgins",1
43413,"Morera","Medio (4 - 8 mts)",160,"Grande",3,"Parque O'Higgins",1
43434,"Morera","Medio (4 - 8 mts)",170,"Grande",3,"Parque O'Higgins",1
43435,"Fresno europeo","Medio (4 - 8 mts)",90,"Grande",3,"Parque O'Higgins",1
43437,"Morera","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43459,"Morera","Alto (> 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43471,"Morera","Alto (> 8 mts)",220,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43475,"Morera","Alto (> 8 mts)",160,"Grande",4,"Cuarta Este 햨rea Fundacional",1
43507,"Morera","Medio (4 - 8 mts)",120,"Grande",3,"Parque O'Higgins",1
43523,"Morera","Medio (4 - 8 mts)",140,"Grande",3,"Parque O'Higgins",1
43526,"Morera","Medio (4 - 8 mts)",160,"Grande",3,"Parque O'Higgins",1
43553,"Morera","Alto (> 8 mts)",140,"Grande",3,"Parque O'Higgins",1
43558,"Morera","Alto (> 8 mts)",120,"Grande",3,"Parque O'Higgins",1
43560,"Pltano","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
43563,"Pltano","Alto (> 8 mts)",170,"Grande",3,"Parque O'Higgins",1
43567,"Pltano","Alto (> 8 mts)",148,"Grande",3,"Parque O'Higgins",1
43575,"Fresno europeo","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
43577,"Morera","Alto (> 8 mts)",138,"Grande",3,"Parque O'Higgins",1
43581,"Fresno americano","Medio (4 - 8 mts)",125,"Grande",3,"Parque O'Higgins",1
43583,"Fresno americano","Alto (> 8 mts)",165,"Grande",3,"Parque O'Higgins",1
43585,"Fresno americano","Medio (4 - 8 mts)",102,"Grande",3,"Parque O'Higgins",1
43589,"Morera","Alto (> 8 mts)",145,"Grande",3,"Parque O'Higgins",1
43593,"Acacia SP","Alto (> 8 mts)",115,"Grande",3,"Parque O'Higgins",1
43599,"Acacia SP","Alto (> 8 mts)",100,"Grande",3,"Parque O'Higgins",1
43620,"Acacia SP","Alto (> 8 mts)",95,"Grande",3,"Parque O'Higgins",1
43630,"Pltano","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
43631,"Pltano","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
43632,"Pltano","Alto (> 8 mts)",170,"Grande",3,"Parque O'Higgins",1
43639,"Pltano","Alto (> 8 mts)",200,"Grande",3,"Parque O'Higgins",1
43652,"Morera","Bajo (2 - 4 mts)",80,"Grande",3,"Parque O'Higgins",1
43671,"Morera","Medio (4 - 8 mts)",130,"Grande",3,"Parque O'Higgins",1
43674,"Morera","Medio (4 - 8 mts)",84,"Grande",3,"Parque O'Higgins",1
43693,"Morera","Alto (> 8 mts)",128,"Grande",3,"Parque O'Higgins",1
43697,"Morera","Medio (4 - 8 mts)",95,"Grande",3,"Parque O'Higgins",1
43699,"Morera","Alto (> 8 mts)",115,"Grande",3,"Parque O'Higgins",1
43701,"Morera","Alto (> 8 mts)",145,"Grande",3,"Parque O'Higgins",1
43722,"Acacia SP","Alto (> 8 mts)",150,"Grande",3,"Parque O'Higgins",1
43723,"Fresno europeo","Alto (> 8 mts)",85,"Grande",3,"Parque O'Higgins",1
43788,"Morera","Medio (4 - 8 mts)",130,"Grande",3,"Parque O'Higgins",1
43789,"Morera","Alto (> 8 mts)",80,"Grande",3,"Parque O'Higgins",1
43791,"Acacia SP","Medio (4 - 8 mts)",160,"Grande",3,"Parque O'Higgins",1
43830,"Morera","Alto (> 8 mts)",210,"Grande",3,"Parque O'Higgins",1
43845,"Fresno europeo","Medio (4 - 8 mts)",100,"Grande",3,"Parque O'Higgins",1
43846,"Morera","Medio (4 - 8 mts)",100,"Grande",3,"Parque O'Higgins",1
43854,"Pltano","Alto (> 8 mts)",190,"Grande",3,"Parque O'Higgins",1
43860,"Pltano","Alto (> 8 mts)",250,"Grande",3,"Parque O'Higgins",1
43862,"Pltano","Alto (> 8 mts)",200,"Grande",3,"Parque O'Higgins",1
43883,"Pltano","Alto (> 8 mts)",310,"Grande",3,"Parque O'Higgins",1
43891,"Pltano","Alto (> 8 mts)",240,"Grande",3,"Parque O'Higgins",1
43903,"Acacia SP","Medio (4 - 8 mts)",178,"Grande",3,"Parque O'Higgins",1
43904,"Acacia SP","Medio (4 - 8 mts)",60,"Mediano",3,"Parque O'Higgins",1
43905,"Morera","Medio (4 - 8 mts)",140,"Grande",3,"Parque O'Higgins",1
43914,"Pltano","Alto (> 8 mts)",200,"Grande",3,"Parque O'Higgins",1
43925,"Acacia SP","Alto (> 8 mts)",170,"Grande",3,"Parque O'Higgins",1
43944,"Pltano","Alto (> 8 mts)",270,"Grande",3,"Parque O'Higgins",1
43960,"Pltano","Alto (> 8 mts)",210,"Grande",3,"Parque O'Higgins",1
43967,"Pltano","Alto (> 8 mts)",360,"Grande",3,"Parque O'Higgins",1
43986,"Fresno europeo","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
43992,"Paraiso","Alto (> 8 mts)",148,"Grande",3,"Parque O'Higgins",1
43999,"Acacia SP","Alto (> 8 mts)",162,"Grande",3,"Parque O'Higgins",1
44002,"Acacia SP","Medio (4 - 8 mts)",140,"Grande",3,"Parque O'Higgins",1
44010,"Pltano","Alto (> 8 mts)",185,"Grande",3,"Parque O'Higgins",1
44015,"Morera","Alto (> 8 mts)",185,"Grande",3,"Parque O'Higgins",1
44016,"Morera","Alto (> 8 mts)",130,"Grande",3,"Parque O'Higgins",1
44019,"Morera","Alto (> 8 mts)",123,"Grande",3,"Parque O'Higgins",1
44024,"Pltano","Alto (> 8 mts)",168,"Grande",3,"Parque O'Higgins",1
44042,"Morera","Alto (> 8 mts)",112,"Grande",3,"Parque O'Higgins",1
44043,"Morera","Alto (> 8 mts)",115,"Grande",3,"Parque O'Higgins",1
44077,"Morera","Alto (> 8 mts)",210,"Grande",3,"Parque O'Higgins",1
44127,"Morera","Alto (> 8 mts)",148,"Grande",1,"Parque Central",1
44139,"Morera","Medio (4 - 8 mts)",152,"Grande",1,"Parque Central",1
44141,"Morera","Alto (> 8 mts)",190,"Grande",1,"Parque Central",1
44144,"Morera","Alto (> 8 mts)",146,"Grande",1,"Parque Central",1
44169,"Morera","Alto (> 8 mts)",120,"Grande",1,"Parque Central",1
44182,"Morera","Alto (> 8 mts)",150,"Grande",3,"Parque O'Higgins",1
44222,"Pltano","Alto (> 8 mts)",230,"Grande",3,"Parque O'Higgins",1
44224,"Pltano","Alto (> 8 mts)",250,"Grande",3,"Parque O'Higgins",1
44249,"Morera","Alto (> 8 mts)",194,"Grande",3,"Parque O'Higgins",1
44255,"Morera","Alto (> 8 mts)",210,"Grande",3,"Parque O'Higgins",1
44268,"Pltano","Alto (> 8 mts)",190,"Grande",3,"Parque O'Higgins",1
44292,"Morera","Medio (4 - 8 mts)",116,"Grande",1,"Parque Central",1
44319,"Morera","Alto (> 8 mts)",140,"Grande",3,"Parque O'Higgins",1
44320,"Morera","Alto (> 8 mts)",120,"Grande",3,"Parque O'Higgins",1
44329,"Morera","Alto (> 8 mts)",130,"Grande",3,"Parque O'Higgins",1
44343,"Pltano","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
44350,"Pltano","Alto (> 8 mts)",200,"Grande",3,"Parque O'Higgins",1
44364,"Acacia SP","Alto (> 8 mts)",168,"Grande",1,"Parque Central",1
44367,"Acacia SP","Alto (> 8 mts)",195,"Grande",3,"Parque O'Higgins",1
44377,"Fresno europeo","Alto (> 8 mts)",190,"Grande",3,"Parque O'Higgins",1
44380,"Fresno europeo","Alto (> 8 mts)",148,"Grande",3,"Parque O'Higgins",1
44392,"Morera","Medio (4 - 8 mts)",152,"Grande",3,"Parque O'Higgins",1
44406,"Morera","Alto (> 8 mts)",148,"Grande",3,"Parque O'Higgins",1
44418,"Morera","Alto (> 8 mts)",220,"Grande",3,"Parque O'Higgins",1
44441,"Tipa","Alto (> 8 mts)",273,"Grande",3,"Parque O'Higgins",1
44458,"Morera","Medio (4 - 8 mts)",110,"Grande",3,"Parque O'Higgins",1
44459,"Pltano","Alto (> 8 mts)",240,"Grande",3,"Parque O'Higgins",1
44460,"Pltano","Alto (> 8 mts)",320,"Grande",3,"Parque O'Higgins",1
44461,"Pltano","Alto (> 8 mts)",240,"Grande",3,"Parque O'Higgins",1
44492,"Pltano","Alto (> 8 mts)",220,"Grande",3,"Parque O'Higgins",1
44493,"Pltano","Alto (> 8 mts)",220,"Grande",3,"Parque O'Higgins",1
44521,"Pltano","Alto (> 8 mts)",250,"Grande",3,"Parque O'Higgins",1
44526,"Pltano","Alto (> 8 mts)",195,"Grande",3,"Parque O'Higgins",1
44531,"Pltano","Alto (> 8 mts)",210,"Grande",3,"Parque O'Higgins",1
44543,"Fresno europeo","Medio (4 - 8 mts)",90,"Grande",3,"Parque O'Higgins",1
44553,"Fresno europeo","Alto (> 8 mts)",140,"Grande",3,"Parque O'Higgins",1
44566,"Morera","Alto (> 8 mts)",180,"Grande",3,"Parque O'Higgins",1
44575,"Pltano","Alto (> 8 mts)",195,"Grande",3,"Parque O'Higgins",1
44580,"Pltano","Alto (> 8 mts)",190,"Grande",3,"Parque O'Higgins",1
44616,"Morera","Alto (> 8 mts)",122,"Grande",4,"Cuarta Este 햨rea Fundacional",1
44622,"Morera","Alto (> 8 mts)",150,"Grande",4,"Cuarta Este 햨rea Fundacional",1
44624,"Morera","Alto (> 8 mts)",128,"Grande",4,"Cuarta Este 햨rea Fundacional",1
44643,"Morera","Alto (> 8 mts)",195,"Grande",4,"Cuarta Este 햨rea Fundacional",1
44670,"Paraiso","Alto (> 8 mts)",210,"Grande",4,"Cuarta Este 햨rea Fundacional",1
44671,"Paraiso","Alto (> 8 mts)",155,"Grande",4,"Cuarta Este 햨rea Fundacional",1
44693,"Morera","Medio (4 - 8 mts)",195,"Grande",4,"Cuarta Este 햨rea Fundacional",1
